,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
0,google/gke/cpu,google,gke,cpu,64,pennant,duration,60.37822413444519,0
1,google/gke/cpu,google,gke,cpu,64,pennant,fom,1077980339.5852053,0
2,google/gke/cpu,google,gke,cpu,64,pennant,duration,59.11427354812622,0
3,google/gke/cpu,google,gke,cpu,64,pennant,fom,1110460185.3890996,0
4,google/gke/cpu,google,gke,cpu,64,pennant,duration,59.393991470336914,0
5,google/gke/cpu,google,gke,cpu,64,pennant,fom,1092865364.6379654,0
6,google/gke/cpu,google,gke,cpu,64,pennant,duration,59.80089092254639,0
7,google/gke/cpu,google,gke,cpu,64,pennant,fom,1094846049.200699,0
8,google/gke/cpu,google,gke,cpu,64,pennant,duration,61.70000410079956,0
9,google/gke/cpu,google,gke,cpu,64,pennant,fom,1051662263.2572014,0
10,google/gke/cpu,google,gke,cpu,16,pennant,duration,33.5136342048645,0
11,google/gke/cpu,google,gke,cpu,16,pennant,fom,1707614788.2908752,0
12,google/gke/cpu,google,gke,cpu,16,pennant,duration,34.8431830406189,0
13,google/gke/cpu,google,gke,cpu,16,pennant,fom,1631221082.6010191,0
14,google/gke/cpu,google,gke,cpu,16,pennant,duration,34.51150894165039,0
15,google/gke/cpu,google,gke,cpu,16,pennant,fom,1646350314.797081,0
16,google/gke/cpu,google,gke,cpu,16,pennant,duration,33.444775104522705,0
17,google/gke/cpu,google,gke,cpu,16,pennant,fom,1706604918.0290124,0
18,google/gke/cpu,google,gke,cpu,16,pennant,duration,32.78955578804016,0
19,google/gke/cpu,google,gke,cpu,16,pennant,fom,1743887365.412053,0
20,google/gke/cpu,google,gke,cpu,32,pennant,duration,40.193453550338745,0
21,google/gke/cpu,google,gke,cpu,32,pennant,fom,1502580411.0566125,0
22,google/gke/cpu,google,gke,cpu,32,pennant,duration,38.43599605560303,0
23,google/gke/cpu,google,gke,cpu,32,pennant,fom,1575384017.4743025,0
24,google/gke/cpu,google,gke,cpu,32,pennant,duration,41.36770176887512,0
25,google/gke/cpu,google,gke,cpu,32,pennant,fom,1444922854.8227015,0
26,google/gke/cpu,google,gke,cpu,32,pennant,duration,41.652565240859985,0
27,google/gke/cpu,google,gke,cpu,32,pennant,fom,1436858837.2617898,0
28,google/gke/cpu,google,gke,cpu,32,pennant,duration,39.17787718772888,0
29,google/gke/cpu,google,gke,cpu,32,pennant,fom,1539588302.6512294,0
30,google/gke/cpu,google,gke,cpu,4,pennant,duration,89.06344866752625,0
31,google/gke/cpu,google,gke,cpu,4,pennant,fom,594344546.6488749,0
32,google/gke/cpu,google,gke,cpu,4,pennant,duration,88.8226478099823,0
33,google/gke/cpu,google,gke,cpu,4,pennant,fom,595698908.8799927,0
34,google/gke/cpu,google,gke,cpu,4,pennant,duration,90.01538348197937,0
35,google/gke/cpu,google,gke,cpu,4,pennant,fom,587715795.654727,0
36,google/gke/cpu,google,gke,cpu,4,pennant,duration,89.02354049682617,0
37,google/gke/cpu,google,gke,cpu,4,pennant,fom,594435313.2408155,0
38,google/gke/cpu,google,gke,cpu,4,pennant,duration,89.3817367553711,0
39,google/gke/cpu,google,gke,cpu,4,pennant,fom,592091450.6483943,0
40,google/gke/cpu,google,gke,cpu,8,pennant,duration,46.403018951416016,0
41,google/gke/cpu,google,gke,cpu,8,pennant,fom,1172668465.2566788,0
42,google/gke/cpu,google,gke,cpu,8,pennant,duration,46.66258955001831,0
43,google/gke/cpu,google,gke,cpu,8,pennant,fom,1165300952.195719,0
44,google/gke/cpu,google,gke,cpu,8,pennant,duration,46.94094705581665,0
45,google/gke/cpu,google,gke,cpu,8,pennant,fom,1158028796.7089474,0
46,google/gke/cpu,google,gke,cpu,8,pennant,duration,45.175036907196045,0
47,google/gke/cpu,google,gke,cpu,8,pennant,fom,1205557025.2918825,0
48,google/gke/cpu,google,gke,cpu,8,pennant,duration,45.48943781852722,0
49,google/gke/cpu,google,gke,cpu,8,pennant,fom,1196507333.3482459,0
