0.000,26.960,26.713,28.334,28.369,29.287,29.095,28.364
26.859,0.000,28.405,32.746,28.839,28.442,28.473,28.886
26.855,28.905,0.000,28.991,28.418,28.203,28.390,28.294
28.946,32.227,29.332,0.000,28.584,29.046,29.762,28.972
30.018,28.922,28.826,28.875,0.000,28.594,28.754,28.285
29.114,28.853,28.181,29.012,28.459,0.000,28.385,28.825
28.814,28.981,28.565,31.212,29.100,28.550,0.000,30.292
28.538,28.112,29.246,28.795,28.442,28.805,28.926,0.000
