0.000,38.902,30.787,32.472,39.076,30.912,31.146,29.185,38.839,31.465,38.951,29.198,38.470,38.190,29.028,31.162,30.693,30.574,38.646,28.977,38.486,38.735,38.283,38.802,31.750,30.133,31.188,30.563,30.360,30.555,30.526,30.278
41.479,0.000,36.217,38.490,28.659,39.809,38.196,38.651,33.023,38.352,30.683,38.425,28.921,30.743,38.048,37.787,38.585,36.655,30.250,39.070,28.913,29.982,30.136,30.514,37.775,39.074,38.937,38.067,37.797,39.795,38.570,37.981
34.757,38.837,0.000,31.885,38.466,31.106,31.274,31.498,38.504,30.443,40.551,31.922,37.295,39.079,30.832,31.575,30.834,32.390,38.572,28.822,39.563,39.163,39.291,38.300,32.366,30.360,29.110,33.338,31.178,30.514,34.098,30.178
34.685,41.071,33.049,0.000,38.288,30.962,30.630,31.040,39.012,29.846,38.596,31.570,38.820,38.514,31.151,30.061,30.199,30.249,37.151,30.585,38.853,37.853,38.671,36.849,30.926,30.471,30.408,30.412,30.050,30.393,38.305,29.792
41.185,31.303,41.352,40.819,0.000,40.414,38.683,39.884,29.153,38.327,32.259,38.569,31.119,29.082,39.108,41.229,36.532,38.598,30.438,38.522,32.397,29.860,29.942,30.369,36.743,38.080,38.700,38.249,39.641,38.094,41.441,36.916
35.519,43.677,33.298,32.293,41.306,0.000,30.818,30.634,38.506,31.103,38.893,30.802,41.126,40.381,30.526,31.298,30.156,29.335,38.226,32.598,38.325,38.997,38.536,38.625,32.009,30.642,31.902,30.915,30.289,28.390,30.607,28.420
34.074,40.671,34.555,32.453,41.126,32.323,0.000,32.087,38.727,30.621,38.564,31.105,39.310,40.456,30.878,30.924,30.822,31.496,38.604,30.281,39.787,38.869,39.125,40.226,28.813,31.946,30.958,30.380,34.698,31.236,30.318,30.297
32.291,40.776,33.049,32.903,40.480,32.932,33.245,0.000,39.504,31.075,39.179,31.761,38.927,39.014,30.862,32.566,30.898,31.287,38.628,28.668,38.479,40.139,39.956,40.053,31.204,28.517,28.625,30.658,31.196,30.577,30.493,30.067
42.301,34.023,41.006,40.891,31.195,41.465,40.778,41.273,0.000,38.993,30.231,39.996,29.442,30.791,38.779,38.435,38.591,38.433,30.532,38.296,30.786,31.320,30.446,29.138,39.631,38.450,38.496,38.630,38.907,39.011,38.553,38.213
32.838,39.392,32.618,32.503,40.589,32.509,33.407,32.740,42.053,0.000,39.538,29.884,38.784,38.284,30.264,31.316,31.248,31.239,38.748,30.934,38.551,38.281,38.703,39.035,30.656,30.934,30.999,31.919,31.821,30.698,31.193,30.402
41.120,32.279,39.566,40.671,32.954,42.063,42.262,40.941,31.609,41.168,0.000,38.209,29.030,31.177,39.238,38.991,38.444,39.702,30.506,38.340,30.868,35.266,31.551,32.577,38.210,38.872,39.794,38.817,38.949,39.190,38.708,38.046
