0.000,38.878,30.807,32.269,39.195,30.988,31.199,29.002,39.021,31.704,38.612,29.173,38.350,38.373,29.039,31.229,30.497,30.605,38.610,28.988,38.457,38.434,38.275,38.904,31.657,30.156,30.785,31.014,29.953,30.817,30.517,30.290
40.982,0.000,36.465,38.698,28.714,39.614,38.939,38.304,32.605,38.186,30.693,38.541,28.843,31.626,38.084,37.825,40.658,36.514,30.353,38.153,28.754,30.651,30.094,30.498,38.869,39.486,40.760,38.223,37.875,39.829,38.202,38.101
33.009,38.888,0.000,31.355,39.036,30.707,32.236,31.004,38.481,30.175,39.968,30.569,36.899,38.212,30.669,31.585,30.644,30.822,38.739,28.858,39.856,39.288,39.988,38.710,31.372,30.605,31.425,30.769,31.602,30.331,34.058,32.095
34.866,41.106,33.108,0.000,39.481,30.520,31.203,31.970,39.143,31.561,38.798,32.656,38.827,39.725,31.157,29.699,30.372,30.280,37.087,30.880,38.609,38.009,38.114,36.743,30.889,30.180,35.308,30.391,29.920,30.321,30.955,29.955
41.364,30.991,40.662,40.622,0.000,38.902,38.948,39.049,28.995,38.359,30.857,39.973,31.429,29.683,38.793,41.578,36.839,39.876,30.662,38.959,31.009,30.096,30.224,30.498,36.470,38.281,42.159,38.696,39.955,38.625,47.208,36.938
33.348,43.513,33.511,32.268,40.885,0.000,32.367,30.974,38.222,31.115,38.602,31.209,40.822,41.267,30.456,30.897,30.089,29.798,38.447,30.795,38.716,38.537,38.332,38.385,30.207,30.752,35.861,30.776,30.015,28.845,30.440,28.554
33.407,40.845,33.697,32.909,40.975,32.935,0.000,31.668,38.693,30.527,38.945,30.882,39.197,40.217,31.374,31.075,30.494,30.376,38.721,34.966,39.733,38.537,39.112,39.165,28.869,31.984,32.866,30.168,34.280,30.536,30.183,30.346
32.561,40.508,32.454,32.944,42.232,33.670,34.621,0.000,39.686,31.355,39.267,31.066,39.166,40.195,31.122,30.947,30.106,30.718,38.383,29.111,39.813,38.629,38.569,39.949,30.996,28.495,30.042,32.482,30.234,30.421,30.424,30.784
41.077,34.979,41.040,40.765,31.412,40.475,40.968,40.182,0.000,39.131,30.841,38.799,29.012,30.734,40.293,38.212,38.809,38.428,30.408,39.446,30.621,30.650,30.648,29.117,39.060,39.822,44.128,39.593,38.402,38.567,38.418,39.700
32.609,39.354,32.571,32.418,40.257,32.567,33.721,32.868,41.989,0.000,39.266,29.628,40.244,37.944,30.367,31.130,30.720,30.920,39.270,30.497,44.129,39.104,38.552,38.927,30.959,31.024,34.790,30.783,31.528,30.693,30.429,30.294
