0.000,39.097,30.857,32.479,39.552,31.088,31.126,29.357,39.077,30.650,38.804,28.940,38.217,39.089,28.987,31.119,31.629,30.848,38.779,29.185,38.404,38.736,38.456,39.250,31.193,30.460,30.778,30.417,30.005,30.650,30.578,30.008
40.924,0.000,36.386,39.002,28.786,39.721,38.391,38.897,31.894,38.411,30.377,39.046,28.671,30.966,37.714,38.025,38.881,36.477,30.329,38.332,28.765,30.112,30.077,31.884,38.124,38.420,38.551,39.634,37.634,39.252,37.834,37.863
33.481,38.937,0.000,32.387,38.575,30.911,31.096,31.173,39.962,30.319,41.446,30.426,37.118,38.325,30.530,30.658,30.669,31.021,38.505,29.059,38.871,38.818,38.671,38.565,31.189,30.243,28.991,30.930,31.401,30.607,34.227,30.663
33.885,40.374,34.438,0.000,38.647,30.480,30.775,32.095,39.269,32.201,38.275,31.027,38.948,39.219,30.592,30.665,29.990,29.869,36.879,30.669,38.608,38.236,39.105,37.292,30.331,30.056,30.092,30.515,30.060,30.402,30.646,30.250
41.279,30.903,40.343,40.540,0.000,38.373,38.862,38.616,29.205,38.763,30.519,38.199,31.313,28.871,38.933,38.937,36.680,38.843,30.563,38.648,30.989,29.722,29.908,30.135,36.461,38.615,38.748,39.100,39.897,38.282,42.370,37.550
33.235,42.258,32.600,32.031,41.002,0.000,30.903,30.644,38.479,30.741,44.447,30.364,40.389,40.238,32.189,31.259,30.140,28.798,38.232,30.741,38.236,39.212,38.326,38.220,30.680,30.559,31.694,30.068,30.042,28.955,29.892,28.536
33.667,41.360,34.126,32.621,40.975,32.398,0.000,31.282,40.225,30.610,39.106,32.511,39.826,40.658,31.362,30.765,30.450,30.455,39.361,31.538,40.075,39.049,40.485,39.534,28.897,32.195,31.130,30.785,33.885,30.416,30.281,30.324
32.517,40.611,32.423,32.868,40.672,32.117,34.129,0.000,39.034,31.059,38.659,30.899,38.595,38.734,31.114,31.477,30.279,30.951,39.322,28.967,38.814,39.718,39.751,40.397,31.181,28.903,28.580,30.651,30.301,30.291,30.528,29.950
41.244,34.709,41.319,40.774,30.898,40.590,40.522,40.367,0.000,39.297,30.179,38.820,29.999,30.893,40.355,39.165,38.622,38.999,30.665,39.716,30.432,31.063,31.152,29.098,39.130,38.593,38.220,38.611,38.218,38.789,38.314,39.451
33.276,40.485,32.657,33.625,40.749,33.247,32.294,32.902,41.528,0.000,39.263,29.698,38.869,37.879,29.141,31.065,30.825,31.035,38.529,30.571,38.654,38.395,38.470,38.937,31.784,30.751,31.793,30.655,30.251,30.775,31.584,30.298
41.700,32.751,39.744,41.035,32.626,41.500,41.037,40.550,31.781,40.800,0.000,38.110,29.289,30.752,39.383,39.305,38.680,39.336,30.729,38.326,31.020,36.503,31.039,29.098,38.490,39.347,38.770,42.679,39.307,38.702,38.825,38.588
31.699,40.672,32.630,32.903,40.589,32.732,32.814,32.443,40.204,31.394,39.930,0.000,38.925,38.906,31.278,31.291,30.498,30.824,37.482,31.440,38.729,38.675,39.027,38.760,29.111,30.178,31.149,35.391,30.385,30.209,30.798,31.445
42.062,31.140,39.493,40.001,32.960,41.823,40.866,40.826,37.274,40.262,31.019,40.579,0.000,31.932,39.183,37.290,38.647,39.652,29.140,39.129,30.923,30.615,30.118,31.258,38.602,39.727,39.007,42.358,37.671,39.798,38.727,38.923
41.175,32.369,39.963,40.613,31.032,41.818,41.265,40.857,32.112,39.591,32.402,40.273,33.378,0.000,39.053,39.271,38.805,39.012,34.157,38.585,29.079,30.867,31.136,29.146,37.451,38.566,38.738,41.104,37.850,39.979,38.682,38.171
31.773,39.706,32.112,32.178,40.476,31.978,33.033,32.978,40.414,30.664,41.797,32.533,41.481,40.134,0.000,31.163,30.614,30.683,37.956,31.242,38.657,61.593,38.815,38.964,65.453,30.671,30.786,30.949,33.724,30.884,32.114,32.044
33.897,40.277,32.539,32.328,41.207,32.166,32.241,32.853,40.358,32.926,39.785,32.492,38.365,41.118,33.134,0.000,32.084,31.139,39.212,30.583,38.586,39.251,38.769,39.256,30.924,30.907,32.376,32.517,30.472,30.501,34.375,32.219
33.265,40.642,32.373,32.251,38.699,31.960,32.327,32.372,40.275,32.210,39.940,33.912,40.375,40.572,31.722,32.283,0.000,33.721,40.073,31.420,38.230,39.110,37.073,38.338,32.199,30.823,29.318,31.352,32.211,28.940,30.662,30.906
35.317,39.826,32.913,32.298,40.646,30.612,32.319,32.575,40.565,32.478,40.266,31.913,40.402,40.415,33.168,31.836,32.979,0.000,38.410,31.832,39.163,40.013,39.995,39.497,31.857,32.106,31.971,35.523,30.115,30.381,31.023,31.159
41.345,32.367,41.276,39.114,32.314,40.839,40.882,40.277,32.243,40.113,31.904,38.448,30.740,35.434,38.221,41.393,41.310,39.760,0.000,40.194,29.291,27.868,33.513,29.976,40.038,39.405,40.478,42.006,39.171,42.428,39.120,42.585
32.208,40.616,30.597,33.367,40.845,31.968,33.140,30.729,40.217,32.168,40.099,32.434,39.967,40.278,32.120,31.658,31.343,32.878,41.506,0.000,39.242,39.267,40.077,40.068,32.652,31.181,30.867,37.557,29.219,30.963,29.960,31.090
41.305,30.317,41.151,42.080,32.702,40.311,41.850,40.436,32.205,40.346,32.429,40.506,31.826,30.581,39.768,40.115,39.047,41.207,31.802,40.089,0.000,30.827,33.226,31.036,40.612,39.205,39.081,44.086,41.915,39.027,41.984,39.443
40.994,31.702,41.517,41.005,31.810,41.620,41.177,41.745,32.416,40.474,37.118,40.519,31.670,31.852,40.228,40.412,45.229,40.988,28.812,39.712,31.468,0.000,31.104,32.018,39.136,39.835,38.708,41.710,39.148,40.660,39.314,38.274
41.207,32.250,40.858,40.073,31.608,39.955,41.011,40.397,32.205,39.979,33.155,40.207,31.350,31.890,39.805,40.603,38.210,41.228,34.017,39.997,33.637,31.602,0.000,32.687,39.193,39.268,39.226,53.496,38.284,40.453,40.373,38.710
41.275,32.619,40.790,39.235,32.009,39.995,40.385,41.021,30.700,41.190,30.301,41.448,31.944,30.190,41.337,40.398,39.259,40.530,30.562,41.099,32.116,32.677,33.231,0.000,39.950,39.231,39.435,40.748,38.938,39.096,39.104,54.336
32.921,40.257,33.353,32.611,39.113,31.805,30.674,32.392,41.042,32.015,40.309,30.832,40.060,38.780,32.075,31.739,33.629,32.684,39.873,32.865,40.090,39.738,40.006,40.686,0.000,34.656,32.817,33.342,32.835,32.271,31.638,29.944
34.696,40.486,32.225,34.645,40.433,33.636,33.658,30.599,40.452,32.587,39.851,32.961,40.277,39.764,32.373,32.343,32.014,32.903,39.974,32.778,39.488,39.974,39.856,39.629,33.762,0.000,31.267,35.772,31.374,32.918,31.624,31.062
34.604,40.113,30.981,31.798,40.545,33.443,32.200,30.773,40.097,33.380,40.720,32.141,40.339,39.868,32.228,33.249,30.678,31.294,41.818,31.920,39.254,39.731,40.038,39.454,33.528,31.436,0.000,35.466,96.504,31.059,33.963,31.072
34.833,41.318,32.821,32.365,41.559,32.273,31.848,32.269,39.525,32.746,40.037,33.987,40.742,39.549,33.345,30.824,31.301,32.899,39.601,34.270,40.645,39.917,38.092,40.691,31.190,32.465,36.330,0.000,29.547,32.420,31.766,33.374
32.698,40.112,33.670,31.870,40.905,31.879,35.284,31.772,39.493,32.113,40.381,31.872,39.108,39.706,31.485,31.286,31.484,29.852,39.607,30.330,40.987,39.342,39.015,38.971,33.272,32.667,34.305,29.904,0.000,36.417,33.288,31.764
33.317,41.706,32.393,31.999,40.381,31.038,32.151,31.595,40.301,32.070,40.940,31.653,39.609,40.981,31.465,32.119,30.135,31.439,43.165,32.026,39.373,41.004,40.182,39.777,32.818,34.161,30.977,34.866,33.068,0.000,31.185,34.320
33.399,39.952,37.185,32.464,43.743,31.891,31.830,31.890,39.908,32.078,40.938,31.543,42.077,42.113,33.967,35.290,31.032,31.829,39.464,30.770,42.823,40.092,40.716,39.388,32.769,31.805,33.726,35.196,34.091,31.193,0.000,34.443
34.692,40.303,33.214,31.800,39.106,30.295,34.945,33.564,41.186,31.792,42.785,32.078,40.274,39.183,32.809,32.812,31.637,31.749,43.547,31.624,42.520,40.193,39.030,41.147,29.969,31.763,35.299,32.673,31.480,33.003,35.151,0.000
