0.000,39.354,30.801,32.463,39.423,33.429,31.007,38.700,40.073,30.871,38.983,29.050,38.276,38.798,29.183,31.004,31.102,30.769,38.704,29.252,38.963,39.090,40.035,38.949,31.871,30.389,30.847,30.178,31.743,31.737,30.952,30.485
40.580,0.000,36.379,38.989,28.540,39.758,38.120,42.183,32.994,38.504,30.544,38.415,29.066,30.886,38.756,37.896,38.536,36.624,30.473,38.347,28.676,30.452,31.473,30.776,38.526,39.380,39.512,38.117,37.910,39.816,38.470,38.372
33.594,41.161,0.000,31.188,38.633,31.696,31.109,33.178,38.798,31.200,37.101,31.035,37.021,38.772,30.828,30.456,30.677,30.658,38.882,28.882,38.809,38.770,39.287,38.407,31.000,30.142,29.339,30.497,31.870,30.636,34.155,30.478
35.017,40.558,33.031,0.000,38.861,30.396,31.738,34.394,39.004,31.373,38.842,32.748,38.745,38.542,30.905,29.854,30.075,30.750,36.600,31.408,38.686,37.898,38.347,36.962,30.664,30.010,30.622,30.152,30.010,30.666,30.177,29.866
41.327,30.736,44.465,40.956,0.000,38.653,38.974,42.858,29.107,37.942,31.054,38.212,31.138,29.040,38.976,40.175,36.617,38.306,30.594,38.694,31.027,29.935,29.919,30.393,36.599,38.330,38.506,38.877,39.172,38.103,47.793,36.794
33.429,42.231,32.772,32.299,40.801,0.000,32.097,34.692,38.863,31.262,39.162,31.122,39.096,39.329,30.709,30.756,30.221,29.077,38.521,30.950,38.649,38.518,38.128,38.074,30.215,31.193,31.050,30.927,30.515,28.989,30.126,28.329
33.585,40.675,32.899,32.607,41.008,32.473,0.000,32.553,42.164,30.638,38.679,30.884,39.396,40.160,31.021,30.706,30.857,30.423,38.447,31.406,39.981,39.024,38.994,38.910,28.692,31.924,30.862,30.278,33.870,30.553,29.950,30.006
32.473,40.864,34.504,33.011,42.406,32.608,35.712,0.000,40.167,31.184,39.187,31.736,38.587,39.051,36.849,30.925,30.482,30.786,38.377,28.872,38.517,39.544,38.546,39.944,31.290,28.320,28.635,30.247,31.227,30.644,31.301,30.308
41.785,33.926,40.608,40.523,31.236,40.629,45.057,41.414,0.000,39.108,29.839,38.257,29.517,30.683,40.141,38.350,38.816,38.327,30.417,39.276,30.564,30.886,31.833,28.928,39.406,38.827,39.887,39.896,38.606,38.612,38.514,39.723
33.240,38.914,32.592,32.814,40.347,32.651,36.318,33.080,42.166,0.000,39.098,30.048,39.096,38.063,29.970,31.646,30.678,31.141,38.861,31.004,38.482,38.339,38.726,38.841,31.266,30.619,30.705,30.979,31.364,30.890,30.373,30.005
41.559,32.277,56.685,40.764,32.841,40.727,40.941,40.855,31.745,40.670,0.000,38.145,29.565,30.652,39.256,39.247,38.910,39.196,30.876,38.393,30.982,35.484,31.149,29.296,38.559,39.114,38.912,38.717,39.308,38.456,55.038,39.797
32.109,40.713,32.386,32.916,40.022,32.558,32.253,32.778,40.703,31.312,39.557,0.000,39.398,38.732,31.115,31.437,30.993,30.893,37.593,31.239,38.662,38.587,38.892,38.577,29.113,30.156,30.869,32.389,30.297,30.356,30.951,36.968
41.717,32.002,39.118,40.917,33.811,41.556,57.591,40.533,31.375,40.751,30.965,43.107,0.000,32.002,39.752,37.237,42.184,39.867,29.118,39.069,30.837,31.051,30.291,30.937,38.800,39.027,38.883,38.908,37.434,38.825,40.654,39.063
41.273,32.489,40.607,40.373,30.780,42.076,42.491,40.379,32.065,39.455,32.059,39.968,33.363,0.000,39.151,39.166,39.110,38.616,34.483,38.302,29.197,31.150,30.991,29.014,37.396,38.397,38.818,38.626,38.444,39.759,38.700,38.148
31.813,39.725,31.963,32.461,40.219,31.811,32.853,32.271,40.434,30.586,41.071,32.441,39.459,40.988,0.000,31.225,30.473,30.609,47.393,31.178,38.904,38.888,40.003,41.128,30.877,30.844,30.421,32.367,30.213,31.334,32.227,31.084
33.752,40.030,32.286,32.095,41.096,36.382,32.461,32.727,40.929,32.120,40.141,32.724,40.729,41.826,33.002,0.000,31.205,31.024,39.099,30.739,39.458,38.999,38.880,39.208,30.797,30.914,32.836,31.226,30.306,30.836,33.843,31.696
33.342,40.756,32.541,32.643,38.844,31.689,32.049,32.073,40.106,31.366,39.828,32.396,40.596,41.464,31.819,32.429,0.000,31.939,40.213,30.428,38.264,38.536,37.100,38.660,31.835,30.640,29.340,30.809,31.012,29.067,30.801,30.772
