0.000,29.425,29.103,32.354,29.333,29.118,29.218,29.170,28.809,29.428,33.120,29.663,29.554,29.570,29.450,28.992
30.435,0.000,27.256,28.988,30.545,27.339,27.628,29.617,27.428,32.259,29.628,29.464,29.111,29.344,29.217,28.891
29.627,28.366,0.000,29.215,29.345,28.951,29.187,28.849,28.828,28.628,30.549,26.689,28.360,30.028,28.830,29.364
33.083,30.060,29.571,0.000,29.479,28.925,28.919,29.394,28.526,29.050,30.904,29.059,27.130,29.974,29.574,28.931
29.993,30.103,30.107,29.756,0.000,26.154,31.394,30.171,30.135,32.981,29.320,29.563,29.525,29.494,29.823,30.258
30.058,28.446,29.410,30.382,26.994,0.000,27.612,29.545,28.771,29.527,29.730,29.658,27.586,29.035,29.055,29.180
30.604,28.161,29.662,29.745,31.469,28.165,0.000,29.931,29.130,30.564,29.740,29.401,29.685,29.297,28.008,29.295
31.588,30.174,29.040,29.627,29.560,29.933,30.791,0.000,28.092,31.036,29.778,29.839,29.652,27.564,29.583,29.560
30.874,28.273,29.358,29.565,30.584,30.730,29.655,30.338,0.000,28.837,29.146,29.325,29.425,29.371,29.063,30.088
30.652,32.180,29.508,29.493,33.076,29.610,30.821,30.902,29.269,0.000,29.102,30.593,29.081,29.490,29.109,29.429
33.527,30.637,29.622,30.907,30.247,30.547,29.945,29.878,29.897,29.861,0.000,31.436,29.105,29.351,29.928,29.078
30.158,29.771,27.491,32.656,32.586,29.363,29.762,29.439,29.315,30.857,30.392,0.000,29.327,29.727,29.216,30.192
29.851,30.332,29.567,27.765,30.035,28.625,29.542,29.620,29.788,29.140,29.335,29.652,0.000,29.206,30.539,29.916
30.210,29.345,29.652,29.490,29.018,30.102,29.562,28.078,29.478,29.671,29.387,30.098,30.840,0.000,27.631,29.562
30.437,29.719,30.793,30.803,29.862,32.760,28.450,29.715,29.366,29.183,29.906,29.474,30.798,28.155,0.000,29.881
30.105,29.987,29.982,29.382,30.900,30.568,29.170,30.684,30.116,29.544,29.127,30.148,29.170,29.402,30.047,0.000
