0.000,29.087,29.258,32.822,29.746,30.288,28.989,29.322,28.756,29.744,33.182,29.025,29.288,28.970,29.292,28.762
30.643,0.000,27.589,29.035,29.591,27.415,27.346,29.328,27.245,31.135,29.433,29.721,29.730,29.312,29.198,28.856
29.692,28.271,0.000,28.998,29.226,28.931,28.959,28.787,29.605,29.054,30.432,26.989,28.649,28.412,28.599,29.191
33.760,29.641,30.233,0.000,29.195,28.963,29.058,29.226,28.691,28.820,29.212,29.277,27.126,30.119,30.124,28.771
30.102,30.188,29.814,31.294,0.000,25.717,30.895,30.095,30.182,32.924,29.363,29.666,29.980,29.101,29.293,29.196
30.660,28.515,29.331,30.362,26.699,0.000,27.660,29.234,28.764,29.264,30.155,29.421,27.521,28.731,29.051,28.903
30.444,28.104,29.949,30.314,30.330,28.030,0.000,30.537,29.267,30.398,30.141,29.398,29.103,30.055,30.124,29.318
32.147,29.988,29.305,29.464,29.608,31.975,30.602,0.000,28.395,31.096,30.003,29.754,31.053,27.633,29.450,29.633
29.508,28.478,29.367,32.193,30.683,29.176,29.717,28.250,0.000,29.065,29.416,29.234,29.215,29.267,32.486,29.830
32.102,32.097,29.586,29.714,33.110,29.505,31.714,31.001,29.349,0.000,28.945,30.522,28.830,29.514,29.316,29.224
33.510,30.384,29.380,29.560,29.850,29.760,30.108,29.944,30.581,29.061,0.000,30.143,29.192,29.515,29.775,28.802
30.405,30.058,27.718,30.891,31.097,31.050,29.705,29.526,29.117,30.821,30.255,0.000,29.162,29.745,29.355,30.126
30.180,30.054,29.097,27.730,29.998,28.145,29.885,29.350,30.626,29.351,29.112,29.333,0.000,29.207,30.339,29.041
30.170,28.984,28.590,29.447,29.039,29.644,29.742,27.525,28.964,29.723,29.139,30.682,29.182,0.000,27.560,29.800
30.283,29.721,29.486,30.937,30.466,29.476,28.330,29.676,29.517,29.362,29.990,29.931,30.678,28.570,0.000,30.014
29.990,29.598,29.746,29.037,30.540,29.362,29.414,31.081,30.324,29.639,29.044,31.023,29.135,29.708,30.191,0.000
