0.000,29.538,28.979,52.023,29.690,30.454,29.000,29.677,29.450,29.289,32.965,29.276,29.231,29.310,29.275,28.728
30.293,0.000,28.045,28.847,29.536,27.466,27.445,29.476,28.043,31.969,30.250,29.176,29.360,29.183,30.244,28.951
29.642,28.147,0.000,29.001,29.878,28.547,29.886,28.716,28.519,29.888,30.067,27.333,28.615,28.344,29.273,29.093
33.246,29.710,29.721,0.000,29.024,29.510,29.130,29.231,28.523,28.869,29.245,29.093,27.292,29.682,29.635,28.406
30.079,29.964,29.906,29.809,0.000,26.359,30.769,30.653,30.257,33.095,29.574,29.518,29.567,29.155,29.382,29.070
29.928,28.501,29.252,30.454,26.774,0.000,27.470,29.616,28.786,29.438,29.912,29.183,28.162,28.999,28.977,29.011
30.447,28.087,30.082,29.944,30.271,28.212,0.000,30.182,29.232,30.638,29.943,31.000,29.799,29.850,28.106,29.527
33.395,30.393,29.334,29.450,29.394,29.900,30.425,0.000,28.025,31.150,29.682,29.716,29.431,27.715,30.443,29.490
28.912,28.511,29.777,32.163,30.705,29.227,29.545,28.267,0.000,29.111,29.338,29.137,29.581,29.412,32.179,29.984
30.557,32.272,29.649,29.628,33.402,29.950,30.386,31.252,29.306,0.000,28.986,30.645,28.954,29.578,29.276,29.248
33.258,30.408,30.550,29.972,29.745,30.751,30.343,29.999,29.843,29.277,0.000,32.516,29.114,29.295,30.281,28.669
30.336,30.026,28.042,29.659,29.734,29.549,29.790,29.412,29.427,30.937,30.306,0.000,29.331,30.232,29.207,30.259
29.894,30.458,29.556,28.167,30.449,28.162,29.487,29.549,30.074,31.236,29.128,29.786,0.000,29.706,30.454,29.009
30.172,29.820,28.565,29.609,28.833,29.400,29.723,27.812,29.548,29.757,29.387,30.046,30.479,0.000,27.508,29.756
30.159,29.608,30.762,30.567,29.821,29.248,28.288,29.749,29.195,29.262,30.017,29.553,30.558,27.655,0.000,29.846
29.867,29.504,29.768,29.217,30.619,29.111,29.113,30.614,30.260,30.094,29.124,30.671,29.186,29.693,30.152,0.000
