0.000,29.215,29.142,32.685,29.486,29.589,28.812,29.279,29.157,29.336,33.137,29.020,29.341,29.118,30.439,28.835
30.380,0.000,28.095,29.432,29.821,27.340,27.478,29.673,27.247,31.509,29.766,29.323,29.685,29.833,30.387,28.926
30.162,28.107,0.000,28.921,29.159,29.023,29.124,28.893,28.364,28.592,29.880,26.820,28.358,28.237,28.885,28.978
33.376,29.741,29.975,0.000,29.238,28.932,29.283,29.454,28.615,28.935,29.232,29.602,27.519,30.029,31.832,29.257
30.048,30.052,29.697,29.802,0.000,25.878,30.878,30.154,30.189,32.811,29.604,29.329,29.448,29.742,29.253,29.240
30.275,29.620,29.446,31.039,26.852,0.000,27.508,29.073,28.858,29.160,30.283,29.098,27.518,29.348,29.222,29.230
30.594,28.337,30.236,30.583,30.265,27.835,0.000,30.347,29.561,30.571,31.089,29.073,29.933,29.468,28.585,29.573
31.490,30.062,29.327,29.849,29.602,29.791,30.536,0.000,27.831,30.773,29.669,29.375,30.476,28.266,29.484,29.469
30.361,27.985,29.295,35.655,30.394,29.384,29.800,28.114,0.000,29.287,29.255,29.574,29.398,29.123,32.842,30.141
30.340,32.228,29.627,29.818,33.371,29.787,29.939,31.227,29.410,0.000,28.980,29.563,29.649,29.450,29.303,29.451
33.446,29.942,29.368,29.789,29.771,30.482,30.233,30.053,32.325,29.064,0.000,34.661,29.159,29.350,29.732,29.090
30.297,30.648,27.794,29.758,29.470,30.958,29.565,30.179,29.486,33.088,31.465,0.000,29.533,29.832,29.483,30.220
30.017,29.692,29.065,28.117,30.042,27.881,29.500,29.361,29.810,29.314,32.107,29.392,0.000,29.423,30.273,30.307
30.140,29.255,28.671,29.473,29.013,29.788,29.619,27.759,29.571,29.651,32.112,29.801,29.942,0.000,27.370,30.063
30.143,29.687,29.398,29.437,29.767,29.260,28.241,29.820,29.430,29.416,32.758,32.852,30.329,27.343,0.000,30.101
30.273,30.377,30.051,29.172,30.649,29.158,29.310,31.066,30.106,32.215,29.377,30.074,29.601,30.416,31.069,0.000
