0.000,29.231,29.403,32.765,29.489,29.969,28.639,29.011,28.615,29.591,32.773,28.949,29.144,28.808,29.129,28.662
30.223,0.000,27.547,29.235,29.488,27.472,27.532,29.397,27.597,31.733,29.622,29.489,29.259,29.332,29.280,28.842
29.731,29.381,0.000,29.115,29.102,29.341,29.171,28.910,28.596,28.495,30.002,26.957,28.390,28.254,28.944,29.248
33.365,29.672,29.970,0.000,29.325,28.987,29.314,29.459,28.560,29.769,29.388,29.262,27.321,29.997,29.766,28.653
29.747,29.958,30.063,29.865,0.000,26.137,30.948,30.309,30.122,33.144,29.111,29.332,29.611,29.163,29.323,29.169
30.292,28.435,29.252,31.415,26.719,0.000,27.818,29.195,29.093,29.150,29.820,28.820,27.479,28.773,29.032,29.096
30.462,28.017,29.894,29.775,31.503,28.313,0.000,30.052,29.135,30.335,30.126,29.624,29.243,29.388,28.290,30.163
31.714,30.072,29.072,29.751,29.653,29.770,30.355,0.000,27.676,30.843,29.829,43.927,29.404,27.544,29.424,29.480
31.222,28.375,30.085,32.044,30.455,29.139,29.649,28.061,0.000,29.072,29.373,29.335,29.470,30.061,32.660,30.105
30.487,32.089,29.346,29.584,33.118,30.344,31.803,31.129,29.736,0.000,28.900,30.633,28.843,29.314,29.305,29.460
33.231,30.154,29.424,30.715,29.724,30.190,29.841,30.044,29.418,29.051,0.000,30.694,29.192,29.604,29.780,29.309
30.157,30.137,27.745,29.922,32.679,29.810,29.983,30.031,29.229,31.031,30.238,0.000,31.402,30.103,29.412,30.060
29.954,30.333,29.480,27.746,29.890,28.593,29.611,29.467,29.872,29.910,29.113,29.879,0.000,29.273,30.641,28.865
30.118,29.002,28.919,29.387,28.962,29.612,29.659,27.568,29.456,29.845,29.302,29.902,30.092,0.000,27.568,29.672
30.168,29.666,30.579,32.253,29.682,29.411,28.282,29.727,29.397,29.499,29.972,29.464,30.721,27.786,0.000,29.734
29.902,29.560,30.242,29.570,30.813,29.176,29.433,30.721,29.890,29.396,29.897,30.188,29.187,30.201,30.055,0.000
