0.000,29.560,29.187,32.760,29.398,29.116,29.190,29.145,29.221,29.255,32.903,29.172,29.028,28.936,29.077,28.989
30.346,0.000,27.322,29.166,29.809,27.313,27.505,29.659,29.548,32.495,29.644,29.151,29.428,29.593,29.175,28.791
29.702,28.112,0.000,29.224,29.201,29.047,30.947,28.486,28.403,28.680,29.995,27.703,28.568,28.377,29.070,29.479
32.952,29.678,29.786,0.000,30.019,29.119,29.723,29.483,29.219,29.105,29.228,29.253,27.339,30.013,29.556,28.753
30.040,30.257,29.814,29.658,0.000,25.834,30.853,29.930,30.833,32.901,29.314,29.646,29.173,29.132,29.667,29.118
30.516,28.640,29.332,30.576,26.973,0.000,27.505,29.831,28.857,29.381,29.998,29.273,27.556,29.128,29.167,29.030
30.674,28.184,29.778,30.390,30.604,28.019,0.000,29.814,29.367,31.382,30.431,30.088,29.556,29.838,28.049,29.554
31.889,29.789,29.722,29.566,29.704,29.581,30.344,0.000,27.909,30.786,29.666,30.984,30.493,27.561,29.247,29.494
29.708,28.871,29.340,29.059,30.632,29.321,29.656,28.122,0.000,29.011,29.321,29.336,29.430,29.188,32.194,30.958
30.750,32.150,29.539,29.672,32.968,29.635,30.565,31.084,29.539,0.000,29.163,30.692,28.809,29.651,29.198,29.134
34.406,30.134,29.634,29.906,29.842,29.803,30.223,29.975,32.833,29.344,0.000,30.110,29.049,29.328,29.834,28.723
30.362,30.062,28.338,32.925,32.032,29.701,29.392,29.419,29.299,30.754,31.703,0.000,29.346,29.904,29.545,30.161
30.549,30.079,28.964,27.659,30.143,28.150,29.591,29.244,29.996,29.188,28.867,29.393,0.000,29.449,30.377,28.956
30.350,29.075,29.482,29.422,28.957,29.676,29.653,27.602,29.486,29.905,29.412,30.061,29.126,0.000,27.797,29.630
30.258,29.905,30.747,30.875,29.892,29.253,28.371,29.684,29.123,29.170,30.199,29.135,30.712,27.534,0.000,30.048
29.804,29.450,29.673,29.011,30.816,29.248,29.443,30.620,30.166,29.596,29.022,30.167,29.648,29.570,30.772,0.000
