0.000,33.792,29.060,33.023,29.527,30.040,28.973,29.019,29.970,29.351,32.661,28.806,30.496,29.095,29.418,28.946
30.818,0.000,27.522,29.120,30.273,27.230,27.563,29.414,31.569,33.032,29.528,29.486,30.475,29.825,29.519,28.966
29.587,28.145,0.000,29.191,29.147,28.839,28.981,28.778,30.342,31.835,29.888,27.028,28.576,28.579,28.579,28.924
33.733,29.749,29.743,0.000,29.859,30.260,29.247,30.528,32.678,29.071,29.267,29.161,27.434,28.750,28.886,28.449
30.098,30.499,29.634,29.632,0.000,26.276,30.981,30.152,34.251,33.191,29.436,29.477,29.384,32.593,29.503,28.875
29.872,28.415,29.919,30.561,27.008,0.000,27.661,29.372,28.824,33.043,30.012,29.803,29.965,29.875,29.065,28.997
30.453,28.493,29.905,30.918,30.439,27.859,0.000,29.977,33.045,30.294,30.952,29.721,29.481,29.210,27.897,29.450
31.416,30.106,29.112,44.937,29.640,30.707,30.283,0.000,27.660,33.929,30.413,29.424,30.788,27.696,29.431,30.092
31.535,28.106,29.342,32.272,30.716,29.292,29.575,28.097,0.000,30.455,32.581,29.198,29.564,29.347,32.195,29.689
30.644,32.267,29.627,29.707,33.140,29.841,29.671,30.300,34.328,0.000,29.135,29.742,28.929,29.861,29.284,29.551
33.511,30.297,29.887,29.853,36.119,33.745,30.273,29.974,31.321,29.144,0.000,30.087,29.253,29.585,30.537,28.760
30.655,30.435,27.811,34.805,29.576,29.730,30.493,30.809,29.350,30.801,30.474,0.000,29.196,29.800,29.443,30.656
30.005,29.988,29.020,30.860,30.142,28.191,30.662,29.490,29.849,29.498,29.049,29.357,0.000,29.193,30.502,29.133
30.243,29.078,28.592,31.746,29.158,29.545,29.731,27.937,30.258,29.718,30.268,30.043,29.111,0.000,27.632,29.905
31.132,29.874,29.420,33.572,29.909,29.517,28.434,29.969,29.321,29.199,30.118,29.755,30.355,27.494,0.000,29.984
30.163,29.838,30.135,29.379,34.609,29.075,29.355,30.640,30.187,29.526,29.089,29.877,29.341,29.697,29.773,0.000
