0.000,29.771,29.007,32.566,29.539,29.326,28.900,29.364,28.685,29.235,34.058,29.064,29.291,29.225,29.309,28.785
30.770,0.000,27.279,29.067,29.642,27.652,27.465,29.516,27.988,31.691,29.443,30.077,29.542,31.583,29.398,28.943
29.688,28.741,0.000,29.330,29.763,29.003,29.135,28.707,28.424,28.840,29.813,26.798,28.434,28.610,28.681,29.148
33.228,29.661,29.943,0.000,29.108,30.677,29.269,30.450,28.904,28.958,28.987,29.287,27.472,28.722,28.564,28.815
30.234,30.981,30.194,30.047,0.000,25.777,30.930,30.062,28.971,33.036,29.307,29.737,29.391,29.119,29.563,28.924
29.945,28.400,29.753,30.635,26.588,0.000,27.672,29.358,28.868,29.194,30.195,28.936,27.781,29.238,28.803,29.698
30.367,28.157,29.839,29.910,30.524,28.292,0.000,30.132,29.492,30.411,29.693,29.580,30.454,29.883,28.126,29.191
31.963,30.119,29.379,31.118,30.892,29.615,30.370,0.000,29.031,30.075,29.949,30.028,31.329,28.171,29.724,30.968
30.042,29.302,29.364,32.319,30.701,29.049,30.141,28.171,0.000,29.007,29.458,29.164,29.280,29.844,32.767,30.163
30.527,32.051,29.330,30.341,33.736,29.868,29.495,30.021,29.400,0.000,29.202,30.119,29.306,29.863,29.282,29.800
33.603,30.247,29.978,29.773,29.935,30.573,30.122,31.028,30.976,29.100,0.000,30.187,29.314,29.282,29.766,28.674
30.120,30.350,28.112,30.096,29.953,30.452,29.589,30.011,30.919,31.904,30.209,0.000,29.313,30.082,29.466,30.291
29.780,29.881,29.042,27.993,30.253,27.967,29.885,29.283,29.736,29.344,29.153,29.320,0.000,29.117,30.626,29.081
30.152,28.861,28.722,29.414,29.372,29.687,29.759,27.997,29.606,29.801,29.875,29.882,29.183,0.000,27.865,29.886
30.164,29.750,29.402,29.333,29.667,29.564,28.287,29.751,30.176,29.242,29.928,29.379,31.185,27.367,0.000,30.214
29.998,29.460,30.350,29.244,31.192,29.413,29.401,30.896,30.335,29.378,28.724,29.972,29.150,29.668,29.858,0.000
