0.000,29.724,29.386,32.633,29.489,31.033,28.912,29.138,29.999,29.578,33.030,28.907,30.415,29.069,30.246,28.891
30.713,0.000,27.472,28.665,29.659,27.649,27.688,29.562,27.365,31.578,29.847,29.699,29.265,29.776,29.291,28.854
30.071,28.075,0.000,29.311,29.409,29.733,29.018,28.567,28.698,29.253,30.975,26.892,28.417,29.122,28.694,29.123
33.052,29.630,29.703,0.000,29.373,30.057,29.347,30.341,28.641,28.982,29.149,29.000,27.462,28.562,28.813,28.874
30.195,30.197,29.913,29.696,0.000,26.005,31.212,30.870,28.863,32.941,29.378,29.908,29.466,46.872,29.255,29.029
30.895,28.723,29.572,30.403,26.866,0.000,27.665,29.405,28.574,29.100,30.044,28.851,27.393,29.433,28.840,28.908
31.287,29.605,30.114,30.178,30.963,28.169,0.000,30.025,29.491,30.194,30.979,29.478,30.495,29.780,27.856,30.120
31.640,31.281,29.459,30.011,29.618,29.754,30.259,0.000,27.603,31.058,30.840,31.394,30.384,27.940,29.598,29.641
29.921,28.089,29.321,32.360,30.642,29.861,29.809,28.468,0.000,28.904,29.403,30.810,29.574,29.358,33.029,30.020
30.751,32.218,29.540,30.164,33.312,29.791,29.544,31.008,29.223,0.000,29.201,29.790,29.101,29.558,29.027,29.548
35.284,30.257,29.721,31.363,29.919,30.625,29.890,30.048,31.768,29.275,0.000,30.115,29.605,29.528,29.675,29.368
30.113,30.483,27.645,29.993,29.694,29.528,30.460,30.789,29.437,31.069,30.404,0.000,29.493,30.138,29.522,30.314
29.801,30.012,29.511,27.931,29.753,28.142,29.299,29.648,30.003,29.399,29.098,29.444,0.000,29.079,30.669,28.976
30.148,28.950,28.682,29.418,29.020,29.857,29.777,27.751,29.442,29.887,30.892,30.038,29.222,0.000,27.467,29.597
29.811,29.833,29.078,29.528,30.041,29.335,28.181,29.869,29.967,29.114,29.727,30.640,30.958,27.390,0.000,29.692
29.945,29.443,30.576,29.393,30.723,29.266,29.277,30.601,30.242,29.312,29.074,30.125,29.233,29.600,29.734,0.000
