0.000,29.527,29.279,32.618,29.442,29.331,28.961,29.092,28.747,29.454,32.914,28.904,29.197,28.814,29.092,28.748
30.531,0.000,27.487,29.173,29.577,27.613,27.640,29.421,27.335,41.021,29.858,29.450,29.266,29.466,29.451,28.839
29.751,27.981,0.000,28.982,29.281,28.893,29.301,28.468,28.430,32.661,30.122,27.143,28.577,28.657,28.806,29.236
33.364,29.768,30.088,0.000,30.356,29.063,29.273,29.249,28.447,34.042,29.439,29.126,27.418,30.091,29.935,28.793
30.003,30.090,29.933,29.719,0.000,26.410,30.712,30.029,30.056,35.365,30.536,29.377,29.866,29.118,29.251,29.137
30.373,28.568,29.303,30.821,26.758,0.000,27.787,30.057,28.777,29.434,33.834,29.122,27.464,28.982,29.072,28.845
30.354,28.345,29.688,30.268,30.002,28.413,0.000,30.181,29.232,42.910,34.035,29.554,29.409,29.199,28.005,29.287
31.528,30.155,29.199,29.340,29.412,29.699,30.085,0.000,27.822,36.663,30.130,29.631,31.252,27.995,29.682,30.465
29.697,27.998,29.356,32.119,30.965,29.021,30.137,27.977,0.000,33.265,29.300,29.003,29.435,29.752,32.490,29.941
30.631,32.266,29.371,29.614,33.322,29.833,30.778,30.991,32.853,0.000,28.626,30.482,29.149,29.785,29.448,29.175
33.455,35.118,29.693,29.613,29.772,30.851,30.347,30.153,32.817,28.825,0.000,29.867,29.139,29.385,29.725,29.050
29.994,33.171,28.305,32.874,32.573,29.627,29.626,29.533,29.119,30.826,29.962,0.000,29.267,29.526,29.468,30.105
30.325,33.120,29.127,27.514,29.902,28.098,29.334,29.391,29.900,29.184,29.145,30.727,0.000,31.180,32.338,29.868
30.144,29.634,32.001,29.558,28.881,29.687,29.614,27.813,29.756,30.141,29.387,30.064,30.187,0.000,27.809,29.828
30.325,34.246,30.431,30.541,29.927,29.334,28.313,29.720,29.341,29.544,30.162,29.716,30.419,28.044,0.000,30.047
30.241,30.840,32.042,28.909,31.282,29.295,29.273,30.732,29.995,29.292,29.277,29.923,29.144,29.704,30.133,0.000
