0.000,34.051,29.186,32.680,29.515,29.200,29.149,29.142,29.860,29.492,32.871,29.007,30.469,29.052,29.152,29.026
30.612,0.000,27.678,29.366,30.420,27.646,27.766,29.441,27.320,31.444,30.811,29.373,29.627,29.625,29.695,28.919
29.589,27.934,0.000,28.958,29.078,28.597,28.953,28.830,28.444,28.933,29.870,27.052,28.573,28.449,28.757,29.251
33.437,30.019,29.943,0.000,29.476,30.930,29.312,30.161,28.738,28.781,29.192,29.438,27.463,28.901,28.788,28.771
29.877,30.058,30.375,42.895,0.000,25.842,30.994,30.079,28.929,32.897,29.276,29.436,29.359,29.200,29.841,29.161
29.795,28.493,29.236,30.341,27.012,0.000,27.463,29.167,28.781,29.243,30.726,29.822,27.921,29.795,29.406,28.993
31.566,28.315,29.780,30.258,30.027,28.185,0.000,30.106,29.604,30.360,30.879,29.350,29.276,29.338,27.993,29.313
31.450,29.952,29.260,29.904,29.757,29.616,30.283,0.000,27.809,31.214,30.311,30.486,29.127,27.603,29.443,29.780
29.469,28.275,29.231,32.228,30.452,29.491,29.692,28.366,0.000,29.113,29.195,29.300,29.439,29.096,34.025,29.990
30.819,32.145,29.390,29.999,33.441,29.990,29.531,30.356,29.636,0.000,29.982,29.701,28.843,29.618,29.379,29.168
33.916,30.679,29.733,30.102,29.731,30.429,30.189,30.042,31.213,28.949,0.000,29.792,29.072,29.954,29.799,28.961
30.073,30.474,27.799,30.205,29.724,29.537,29.618,29.901,29.214,30.680,30.199,0.000,29.265,29.855,30.262,30.247
29.901,29.914,28.995,27.752,30.474,27.996,30.139,31.640,29.656,29.442,29.450,29.364,0.000,29.131,30.345,28.986
30.019,29.023,28.754,29.317,29.196,29.837,29.791,28.013,29.392,29.964,29.403,30.037,29.164,0.000,27.954,29.625
30.287,29.847,30.108,29.248,29.738,29.389,28.253,29.959,29.446,30.066,30.153,29.842,30.571,29.102,0.000,30.035
30.301,29.622,30.431,29.103,30.689,29.337,31.831,30.585,29.950,29.473,29.167,29.875,29.302,29.947,29.858,0.000
