0.000,31.572,28.987,32.864,29.393,29.310,29.120,29.379,29.945,29.585,33.230,28.821,30.211,29.063,29.295,28.805
31.814,0.000,27.533,29.444,29.564,27.302,27.854,29.282,27.507,31.700,29.611,29.682,33.839,31.382,29.611,28.714
29.770,28.152,0.000,29.247,29.427,28.873,28.959,28.680,28.369,28.897,29.989,26.789,28.521,28.276,29.092,29.093
33.315,29.529,29.887,0.000,29.163,30.237,29.527,30.522,28.596,29.066,29.202,29.212,27.346,28.834,28.526,28.531
29.967,31.159,29.643,30.187,0.000,25.821,29.765,30.178,28.777,32.935,29.252,43.876,29.552,29.280,29.755,28.852
30.212,28.524,29.493,30.825,26.826,0.000,27.173,29.274,28.890,29.447,30.151,29.025,27.935,29.880,28.822,28.730
30.942,28.232,30.058,29.939,30.086,28.190,0.000,30.042,29.549,30.491,29.785,30.033,29.387,29.594,27.763,29.442
31.720,30.146,30.320,31.157,30.742,30.278,30.946,0.000,29.120,30.201,29.873,29.913,30.559,27.555,30.247,31.183
47.752,29.534,29.281,29.158,30.681,29.315,29.800,28.190,0.000,29.055,29.475,30.514,29.174,29.497,32.306,30.094
30.453,31.921,31.161,29.996,33.228,29.893,29.529,30.231,29.302,0.000,28.940,29.450,28.870,29.364,29.250,29.539
33.541,30.617,29.763,29.721,29.919,30.412,30.107,30.158,30.740,30.180,0.000,30.827,29.092,47.247,32.361,29.002
30.265,30.212,27.801,29.983,29.694,29.675,29.455,29.607,29.206,31.095,30.393,0.000,29.329,36.403,29.799,30.341
29.804,29.784,29.064,27.723,29.975,28.205,29.826,29.434,29.789,29.318,29.071,29.700,0.000,29.327,33.160,28.962
30.311,29.040,28.502,29.552,29.155,29.642,29.787,27.743,30.732,29.606,30.132,29.741,29.572,0.000,30.162,29.685
30.342,30.306,29.191,29.447,30.041,29.488,28.144,30.028,29.366,29.139,30.047,29.429,31.321,30.363,0.000,29.878
30.239,29.086,29.708,29.278,30.643,29.299,29.299,30.759,30.043,29.524,29.410,30.216,33.078,29.951,29.949,0.000
