0.000,29.518,29.020,32.484,29.507,29.106,28.968,29.015,28.676,29.355,32.485,28.992,29.295,28.883,29.132,29.102
30.732,0.000,27.663,29.618,29.740,28.398,27.536,29.400,27.336,31.192,30.108,29.396,29.303,29.314,29.272,29.121
29.869,30.110,0.000,29.087,43.343,28.840,29.833,28.840,28.472,28.608,29.922,26.948,28.409,28.319,28.992,29.431
33.313,29.786,29.785,0.000,29.433,30.209,29.033,29.274,28.697,29.273,29.312,29.521,27.285,30.038,29.772,28.559
29.993,30.188,29.749,29.851,0.000,25.726,31.036,30.165,30.132,33.113,29.367,29.494,29.259,29.149,29.534,28.930
30.050,28.582,29.557,30.588,26.848,0.000,27.488,29.383,28.636,29.281,29.929,29.074,27.383,28.921,29.026,29.331
30.326,28.170,29.776,30.368,31.335,28.365,0.000,30.069,29.473,30.366,29.919,29.382,29.982,29.556,28.184,29.038
31.675,29.895,29.620,29.637,30.118,29.967,31.032,0.000,27.718,30.986,29.897,29.699,29.365,27.596,29.993,29.404
30.961,28.030,29.456,32.185,29.763,29.339,29.725,28.204,0.000,29.005,29.390,29.227,29.393,29.383,29.253,29.946
30.657,32.019,29.530,29.719,33.145,29.608,30.284,31.063,29.391,0.000,28.775,30.471,28.650,29.830,29.037,29.221
33.339,30.421,29.814,30.145,30.038,31.157,30.013,32.166,31.361,29.202,0.000,29.997,29.191,29.592,30.049,28.860
30.363,30.379,27.729,32.768,29.994,29.645,29.548,29.872,39.368,30.994,30.195,0.000,29.415,30.048,29.374,30.058
30.220,30.401,29.118,27.594,29.918,27.971,29.233,32.325,30.547,29.361,29.045,29.751,0.000,29.351,30.539,31.531
30.102,29.166,28.574,29.394,28.879,29.690,29.598,31.109,29.713,29.963,29.462,30.687,31.762,0.000,27.474,29.671
30.150,29.780,30.751,30.712,30.010,29.402,28.377,33.180,29.409,29.723,29.998,29.404,30.524,27.477,0.000,30.121
30.945,29.516,29.884,29.184,30.546,30.410,29.528,33.349,30.125,29.389,28.968,30.088,29.142,29.499,30.206,0.000
