,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count
0,google/gke/cpu,google,gke,cpu,64,chatterbug,duration,73.88722729682922,0
1,google/gke/cpu,google,gke,cpu,64,chatterbug,time_per_iteration,0.612048,0
2,google/gke/cpu,google,gke,cpu,64,chatterbug,duration,73.86063027381897,0
3,google/gke/cpu,google,gke,cpu,64,chatterbug,time_per_iteration,0.610882,0
4,google/gke/cpu,google,gke,cpu,64,chatterbug,duration,73.73593497276306,0
5,google/gke/cpu,google,gke,cpu,64,chatterbug,time_per_iteration,0.616009,0
6,google/gke/cpu,google,gke,cpu,64,chatterbug,duration,73.54615449905396,0
7,google/gke/cpu,google,gke,cpu,64,chatterbug,time_per_iteration,0.616168,0
8,google/gke/cpu,google,gke,cpu,16,chatterbug,duration,47.44316029548645,0
9,google/gke/cpu,google,gke,cpu,16,chatterbug,time_per_iteration,0.436903,0
10,google/gke/cpu,google,gke,cpu,16,chatterbug,duration,48.40123438835144,0
11,google/gke/cpu,google,gke,cpu,16,chatterbug,time_per_iteration,0.447379,0
12,google/gke/cpu,google,gke,cpu,16,chatterbug,duration,49.492804765701294,0
13,google/gke/cpu,google,gke,cpu,16,chatterbug,time_per_iteration,0.458394,0
14,google/gke/cpu,google,gke,cpu,16,chatterbug,duration,48.80584502220154,0
15,google/gke/cpu,google,gke,cpu,16,chatterbug,time_per_iteration,0.451045,0
16,google/gke/cpu,google,gke,cpu,32,chatterbug,duration,56.8731472492218,0
17,google/gke/cpu,google,gke,cpu,32,chatterbug,time_per_iteration,0.509294,0
18,google/gke/cpu,google,gke,cpu,32,chatterbug,duration,54.81459951400757,0
19,google/gke/cpu,google,gke,cpu,32,chatterbug,time_per_iteration,0.488521,0
20,google/gke/cpu,google,gke,cpu,32,chatterbug,duration,56.35780215263367,0
21,google/gke/cpu,google,gke,cpu,32,chatterbug,time_per_iteration,0.502897,0
22,google/gke/cpu,google,gke,cpu,32,chatterbug,duration,55.35247015953064,0
23,google/gke/cpu,google,gke,cpu,32,chatterbug,time_per_iteration,0.494472,0
24,google/gke/cpu,google,gke,cpu,4,chatterbug,duration,57.64771223068237,0
25,google/gke/cpu,google,gke,cpu,4,chatterbug,time_per_iteration,0.551877,0
26,google/gke/cpu,google,gke,cpu,4,chatterbug,duration,57.36826014518738,0
27,google/gke/cpu,google,gke,cpu,4,chatterbug,time_per_iteration,0.54948,0
28,google/gke/cpu,google,gke,cpu,4,chatterbug,duration,57.25928020477295,0
29,google/gke/cpu,google,gke,cpu,4,chatterbug,time_per_iteration,0.548449,0
30,google/gke/cpu,google,gke,cpu,4,chatterbug,duration,57.40642285346985,0
31,google/gke/cpu,google,gke,cpu,4,chatterbug,time_per_iteration,0.549156,0
32,google/gke/cpu,google,gke,cpu,8,chatterbug,duration,50.56645107269287,0
33,google/gke/cpu,google,gke,cpu,8,chatterbug,time_per_iteration,0.477767,0
34,google/gke/cpu,google,gke,cpu,8,chatterbug,duration,50.75677990913391,0
35,google/gke/cpu,google,gke,cpu,8,chatterbug,time_per_iteration,0.479767,0
36,google/gke/cpu,google,gke,cpu,8,chatterbug,duration,50.82989573478699,0
37,google/gke/cpu,google,gke,cpu,8,chatterbug,time_per_iteration,0.479495,0
38,google/gke/cpu,google,gke,cpu,8,chatterbug,duration,50.64587140083313,0
39,google/gke/cpu,google,gke,cpu,8,chatterbug,time_per_iteration,0.478692,0
