,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count
151,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,cpu-usage,87.6,0
152,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,wall-time,94.0,0
153,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,duration,95.92847681045532,0
154,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,hookup-time,1.9284768104553223,0
155,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,matom_steps_per_second,2.826,0
156,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,cpu-usage,87.6,0
157,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,wall-time,89.0,0
158,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,duration,91.85260677337646,0
159,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,hookup-time,2.852606773376465,0
160,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,matom_steps_per_second,2.805,0
161,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,cpu-usage,87.6,0
162,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,wall-time,90.0,0
163,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,duration,92.54799509048462,0
164,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,hookup-time,2.547995090484619,0
165,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,matom_steps_per_second,2.806,0
166,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,cpu-usage,87.6,0
167,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,wall-time,90.0,0
168,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,duration,92.70939207077026,0
169,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,hookup-time,2.7093920707702637,0
170,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,matom_steps_per_second,2.83,0
171,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,cpu-usage,87.6,0
172,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,wall-time,89.0,0
173,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,duration,91.72093224525452,0
174,google/gke/cpu,google,gke,cpu,4,lammps,Rocky OpenMPI,hookup-time,2.7209322452545166,0
175,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,matom_steps_per_second,3.583,0
176,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,cpu-usage,83.2,0
177,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,wall-time,71.0,0
178,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,duration,74.55014133453369,0
179,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,hookup-time,3.5501413345336914,0
180,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,matom_steps_per_second,3.795,0
181,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,cpu-usage,83.2,0
182,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,wall-time,67.0,0
183,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,duration,70.57161068916321,0
184,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,hookup-time,3.571610689163208,0
185,google/gke/cpu,google,gke,cpu,4,lammps,Ubuntu OpenMPI,matom_steps_per_second,3.414,0
