0.000,41.946,42.100,45.649,42.461,41.438,41.805,41.717,40.787,41.909,41.919,33.313,41.860,41.170,41.384,41.928,42.203,41.571,42.062,41.040,40.480,41.441,42.354,40.896,32.902,41.914,41.611,41.518,41.846,41.182,32.662,33.053,41.517,32.450,42.093,41.241,39.595,41.152,41.203,32.715,32.591,40.979,40.455,32.360,39.962,41.607,31.706,40.552,31.524,41.422,41.146,40.985,40.462,42.531,40.875,32.401,40.602,38.875,32.077,40.856,34.284,39.674,32.109,40.410
48.944,0.000,42.715,43.272,33.951,32.232,42.649,42.788,41.754,42.708,42.760,43.031,41.800,41.955,33.410,42.291,33.646,34.796,33.547,32.811,33.475,42.138,32.727,33.171,41.885,41.561,41.060,39.626,45.269,41.526,42.495,44.651,44.779,42.053,33.024,41.574,32.767,33.396,32.662,41.743,44.051,40.708,32.012,41.096,39.963,29.450,40.037,40.537,40.260,41.830,42.789,40.542,31.899,40.505,40.748,40.226,30.930,42.489,40.628,40.132,40.414,36.325,41.643,34.995
48.028,46.765,0.000,35.414,42.958,41.937,34.020,33.973,45.630,43.505,33.748,40.297,41.968,41.866,42.457,34.829,41.683,41.820,43.295,41.632,42.048,33.009,46.081,41.522,41.447,40.850,40.054,32.867,44.885,41.848,41.588,43.824,40.893,41.189,42.686,38.832,44.137,39.374,42.142,40.780,42.723,41.266,40.310,40.111,40.590,44.038,38.963,40.629,41.403,39.989,33.999,39.740,41.595,32.514,40.904,38.568,39.992,39.663,43.808,34.329,44.319,40.169,46.334,40.186
51.757,47.903,40.186,0.000,54.873,42.400,33.686,34.685,43.070,42.181,33.011,40.307,44.478,42.925,41.891,32.899,41.969,41.955,39.928,42.041,41.977,38.418,41.887,41.569,42.184,42.561,39.358,32.966,41.993,40.991,42.894,44.254,42.480,42.405,41.512,42.522,40.181,42.285,41.791,41.272,44.625,41.420,41.391,40.801,39.306,37.389,43.313,41.437,40.569,42.313,33.437,41.615,40.861,32.558,42.041,39.016,40.211,38.875,41.005,34.663,44.715,41.363,39.940,42.541
46.639,38.287,46.939,47.270,0.000,38.833,42.704,40.578,42.991,42.406,42.999,41.792,41.612,43.168,33.882,42.059,34.210,33.399,33.121,32.844,33.604,42.905,33.113,32.692,41.240,41.963,40.693,40.721,41.884,41.589,45.105,63.045,41.079,41.674,32.650,41.177,35.374,32.683,35.358,41.122,40.642,41.417,32.049,41.223,39.186,33.687,40.613,40.793,52.175,41.689,40.697,41.546,35.745,40.752,42.501,40.854,32.503,39.112,40.189,41.049,43.299,33.288,40.200,33.909
48.255,38.544,46.108,46.807,42.448,0.000,42.748,42.656,41.683,42.833,42.045,39.588,60.673,41.411,34.473,41.074,32.675,33.690,33.757,33.224,32.682,40.502,33.835,33.507,41.588,41.461,41.397,41.583,40.943,41.070,41.426,41.559,44.594,41.467,33.329,40.764,31.785,34.101,33.061,41.921,42.396,41.441,30.964,40.678,41.566,34.053,40.893,40.144,40.447,38.832,41.136,38.691,32.672,42.380,40.949,40.273,32.888,40.003,40.269,40.508,40.136,34.475,41.168,33.109
46.239,46.846,37.767,38.120,48.210,46.736,0.000,34.564,42.315,42.242,32.926,42.067,41.342,42.072,42.495,34.002,42.183,41.526,41.492,41.959,39.797,32.858,44.137,40.241,42.325,40.292,40.917,33.566,43.528,41.365,39.900,45.520,41.005,40.033,41.767,41.425,41.583,39.765,42.176,42.072,41.093,41.324,39.404,40.859,40.481,40.410,40.871,40.578,38.687,41.013,34.255,40.848,40.749,32.145,43.148,40.794,40.595,40.477,40.751,32.600,41.678,41.850,42.331,40.011
46.847,46.476,38.150,38.774,45.250,47.001,40.075,0.000,42.569,42.979,33.303,44.208,41.969,43.053,42.249,34.702,43.328,41.574,41.706,42.032,41.542,33.200,41.840,42.748,41.785,42.546,41.509,33.032,43.172,41.742,41.918,44.284,41.140,41.721,40.830,41.044,40.935,41.059,41.021,42.861,41.194,41.332,41.299,41.179,41.187,42.146,41.034,42.232,41.453,40.975,32.680,43.595,41.069,30.947,41.513,42.832,40.439,42.042,41.647,33.116,41.148,40.391,40.533,43.197
46.302,46.102,50.420,48.193,48.205,45.850,47.138,47.558,0.000,34.752,41.216,42.279,42.549,42.654,41.681,42.401,40.744,41.702,41.754,41.564,41.341,42.027,41.393,39.730,42.320,33.664,41.888,39.940,31.889,41.450,42.718,44.380,42.415,41.492,42.038,41.278,42.692,41.855,46.013,41.188,42.887,41.128,40.770,39.612,42.242,40.342,41.598,38.948,116.363,39.141,41.551,40.691,41.175,41.141,32.437,40.273,42.158,41.450,41.555,39.717,40.678,40.031,41.264,40.508
47.116,47.591,46.407,46.392,45.655,47.477,46.664,48.391,38.384,0.000,42.638,41.446,42.348,43.080,42.757,43.008,43.471,41.152,42.394,42.398,42.020,42.143,41.980,41.788,41.313,34.037,42.006,42.187,33.458,41.373,45.389,44.820,44.156,41.141,41.599,41.070,39.505,41.077,42.218,41.519,41.272,44.110,42.421,41.618,40.621,40.966,39.631,41.880,42.979,40.966,41.535,42.292,41.257,41.674,32.790,40.846,41.094,42.372,41.296,41.125,40.478,40.333,40.967,41.842
