0.000,42.288,41.890,46.031,43.416,41.781,42.022,41.792,40.769,42.577,53.603,36.142,41.202,41.680,41.557,41.659,42.144,42.007,42.026,41.252,40.637,41.259,42.272,41.200,32.832,41.811,41.576,41.400,41.481,41.318,32.327,32.687,40.529,32.593,42.274,40.917,39.879,40.851,41.323,32.665,33.851,40.260,40.278,32.957,40.106,41.962,32.165,40.708,32.547,40.553,41.893,40.474,40.386,41.332,38.849,33.064,42.211,38.611,32.306,40.248,32.161,39.412,32.529,39.484
49.472,0.000,43.823,42.873,35.337,32.594,42.182,43.351,41.591,42.360,42.420,41.982,41.712,41.747,33.564,41.395,33.739,33.514,33.020,33.679,32.778,43.914,33.266,32.915,41.743,41.761,41.309,39.728,45.598,41.027,42.985,44.437,39.205,42.301,33.476,41.565,32.894,32.926,32.759,41.254,47.235,40.616,31.637,41.107,40.931,29.067,43.228,40.431,40.483,41.981,43.090,40.470,32.334,40.511,40.522,40.700,30.825,43.703,42.353,40.349,40.627,35.166,41.074,34.559
48.291,51.225,0.000,35.384,42.391,41.608,33.647,33.636,45.426,42.400,34.954,41.693,42.095,41.877,42.199,35.006,41.574,41.726,41.798,41.815,41.554,33.109,45.842,41.117,40.708,40.338,40.044,32.314,44.652,40.564,40.821,39.653,41.473,41.621,42.513,38.660,44.671,39.106,41.036,42.052,46.744,42.038,40.638,40.271,40.438,44.041,39.059,40.693,41.402,39.656,34.037,40.620,40.897,32.488,40.515,38.612,40.224,40.070,43.575,33.884,44.030,39.747,47.675,39.871
51.436,48.287,40.378,0.000,42.694,42.765,33.460,34.075,43.192,42.319,33.353,40.460,42.915,42.103,42.765,32.865,43.290,42.063,39.847,42.616,41.589,36.090,41.118,42.720,42.383,42.365,39.641,33.686,42.113,41.250,42.704,41.078,41.093,41.997,41.639,42.631,39.647,41.929,40.565,41.016,49.243,41.644,41.789,41.035,39.255,37.394,41.762,40.865,40.842,42.189,33.218,40.116,41.006,32.107,40.800,39.041,40.549,38.696,40.727,34.207,41.610,40.539,39.772,44.453
47.903,39.041,47.877,47.422,0.000,36.463,42.708,40.613,43.302,42.293,42.842,41.975,41.893,42.193,34.283,42.368,34.401,33.857,33.203,33.158,32.494,42.526,33.777,33.381,41.337,42.110,41.253,39.701,42.315,41.860,44.546,42.131,42.162,42.923,33.514,41.455,34.245,32.509,34.134,40.801,45.108,40.684,33.751,40.955,39.180,32.739,40.709,42.066,41.236,41.759,41.680,42.968,34.255,42.077,41.194,58.026,32.583,39.373,40.928,40.927,42.287,32.459,39.505,33.589
47.463,36.332,45.693,46.983,38.205,0.000,42.399,44.124,41.585,42.439,40.970,39.890,43.166,42.118,34.674,39.999,33.460,38.601,33.627,33.124,33.062,40.515,32.597,33.091,40.994,41.373,41.648,41.566,40.852,41.280,41.016,41.564,41.035,40.750,33.067,40.642,32.829,34.174,32.810,41.097,47.905,41.639,30.632,40.902,40.679,32.652,43.572,40.808,40.577,38.681,42.200,38.542,32.605,43.459,41.525,40.505,32.253,41.016,40.613,42.309,40.423,34.571,40.158,32.637
46.294,46.867,38.151,38.132,46.752,47.386,0.000,35.786,42.616,42.407,32.680,42.277,42.111,43.330,42.993,33.840,41.858,42.124,41.282,41.267,39.985,33.384,44.504,42.000,42.100,40.298,41.275,33.016,43.183,41.391,40.508,42.885,41.336,39.788,41.944,41.743,42.692,39.732,42.126,41.774,44.876,41.661,39.665,40.618,40.856,40.620,42.278,40.616,38.969,41.074,32.400,40.705,41.790,31.963,43.164,41.104,40.685,40.390,41.230,33.037,42.151,41.831,42.374,41.040
47.975,46.762,38.084,38.952,44.898,47.126,40.261,0.000,44.136,42.613,33.455,42.641,41.666,41.905,41.862,34.427,41.949,41.173,40.808,41.406,44.591,33.152,41.905,43.404,41.702,42.392,41.664,33.278,42.126,41.969,43.042,42.003,41.468,42.843,42.607,41.386,41.332,43.430,42.189,43.089,44.352,41.477,40.965,41.620,42.009,41.371,41.034,41.812,41.438,41.076,32.177,40.959,42.577,30.997,40.879,42.562,41.931,41.189,41.038,33.058,41.198,40.282,43.596,42.668
44.976,45.915,50.717,48.371,46.766,46.300,46.996,47.161,0.000,34.897,41.556,41.898,42.479,42.404,41.752,41.777,41.393,42.050,42.226,41.927,41.400,42.002,42.884,39.915,42.549,33.398,41.672,39.938,31.833,41.196,41.961,41.689,42.353,41.401,42.630,41.890,42.657,41.736,41.025,42.474,44.457,40.915,40.837,39.891,42.191,40.741,41.695,39.179,41.633,38.949,42.196,40.774,41.071,41.216,32.974,40.641,41.601,42.662,40.837,38.934,40.609,40.241,41.840,40.680
48.325,48.100,46.397,46.317,46.110,47.054,46.597,46.384,38.376,0.000,42.734,41.280,41.939,42.641,42.940,42.395,43.373,41.007,42.507,42.609,43.256,42.042,41.541,41.842,40.574,34.359,43.058,42.485,32.937,41.825,46.001,42.430,44.693,44.143,42.511,41.648,40.241,42.049,41.618,42.241,43.609,42.865,43.604,41.673,40.747,41.795,39.575,41.519,41.753,42.759,44.068,41.821,41.743,41.638,34.001,41.636,40.596,42.532,40.917,41.547,40.918,41.844,40.680,40.697
