0.000,42.207,42.069,46.146,42.552,41.641,42.930,41.513,40.560,42.307,41.934,34.421,41.376,41.898,41.469,41.798,42.140,41.586,42.040,41.382,41.000,41.767,41.662,40.357,32.988,41.946,41.591,41.343,41.441,41.529,33.064,32.622,40.742,32.765,41.325,41.889,39.301,40.870,41.447,32.551,34.189,41.242,40.870,33.006,40.311,42.459,33.455,41.960,32.058,39.946,42.457,40.326,40.992,41.890,39.473,32.745,40.507,38.507,32.460,53.776,32.407,41.024,32.106,40.072
48.303,0.000,42.144,44.687,34.047,32.489,41.634,46.977,42.227,43.158,42.358,42.140,42.332,41.728,34.005,41.188,33.432,34.167,33.212,32.977,32.612,42.178,33.070,33.331,42.048,42.355,42.026,41.009,45.410,41.364,40.981,44.941,39.617,42.370,33.311,42.704,32.943,33.313,34.981,41.419,44.338,41.055,32.352,40.917,41.861,29.515,41.641,40.469,41.421,42.264,42.312,52.034,32.283,40.821,40.659,40.404,31.100,42.476,41.620,44.906,41.030,35.953,40.517,34.114
47.490,46.295,0.000,36.025,42.687,41.919,34.695,38.192,45.924,42.989,34.488,40.731,42.041,41.876,42.332,35.201,41.512,41.215,42.942,41.277,40.982,33.885,45.375,41.287,41.235,40.475,39.811,32.868,45.456,43.365,41.678,40.497,41.016,41.265,43.829,39.052,44.051,39.611,40.804,41.374,42.479,43.142,40.773,41.160,40.094,44.297,39.066,40.895,41.332,40.228,34.582,39.826,41.073,32.411,41.008,38.857,40.596,40.639,43.479,37.617,44.109,40.301,45.504,39.971
52.051,49.309,38.515,0.000,44.201,42.410,33.854,39.513,45.929,43.658,33.608,40.667,42.820,44.485,41.897,31.976,42.177,42.554,40.191,42.384,41.733,33.102,41.700,41.363,42.046,42.791,39.763,33.147,42.259,41.363,42.546,41.616,41.886,42.449,41.631,42.323,40.511,41.924,41.191,41.277,45.077,41.242,41.430,40.671,39.018,37.155,41.129,43.000,40.714,40.693,31.979,40.522,40.688,31.919,41.131,38.852,40.592,39.019,40.803,37.468,42.049,40.794,39.786,44.008
47.406,38.396,47.694,47.718,0.000,34.343,42.930,45.781,61.529,42.991,41.988,41.821,42.065,41.832,34.022,41.753,33.327,34.093,32.763,33.224,32.291,43.351,32.770,33.630,41.588,42.027,40.874,40.021,41.896,41.713,44.833,41.333,41.089,58.547,32.760,41.175,34.699,32.809,34.252,40.958,40.786,40.770,33.879,41.169,38.877,32.702,40.532,40.628,41.558,41.799,41.964,40.802,34.873,40.968,42.856,40.860,33.356,38.891,41.596,45.104,42.508,33.216,40.799,34.343
47.312,37.171,46.043,47.293,38.630,0.000,42.673,61.319,41.925,42.585,42.883,39.677,41.904,42.799,36.376,41.937,33.191,34.328,33.788,33.626,32.703,40.279,33.292,33.622,40.913,42.097,41.405,41.239,39.692,43.316,41.599,41.917,40.943,41.514,32.957,41.239,31.864,34.018,32.858,41.071,41.947,41.142,30.850,40.642,41.790,32.557,40.470,41.007,41.003,38.856,40.470,39.403,32.776,42.782,41.675,40.632,32.298,43.190,40.290,44.886,39.924,34.777,41.329,33.145
46.798,46.510,38.450,38.104,47.719,47.028,0.000,40.739,42.745,42.799,32.717,42.293,42.651,43.241,43.420,34.398,41.947,41.736,42.350,42.777,40.139,33.733,44.015,41.794,42.388,40.380,42.449,33.012,42.950,41.839,40.284,44.130,41.984,40.178,42.189,41.532,42.088,42.607,43.364,42.262,41.751,41.446,39.382,41.117,41.184,41.698,41.138,40.647,38.909,41.275,33.050,40.921,44.779,32.391,43.255,41.053,40.810,41.134,40.682,34.152,42.885,42.180,42.330,41.273
46.716,46.916,37.917,38.719,44.857,47.893,43.389,0.000,42.553,43.958,34.504,42.830,42.306,46.304,42.061,34.229,41.859,41.780,41.282,41.346,42.568,33.226,41.497,44.872,42.319,42.436,41.686,34.184,42.197,41.652,43.206,41.210,42.618,42.834,42.950,41.345,41.781,42.592,41.180,42.759,41.137,42.101,41.064,41.132,41.823,42.132,41.045,40.838,41.656,41.527,32.354,41.407,42.108,30.803,41.195,42.549,41.877,41.162,40.605,37.561,40.896,40.513,40.551,43.440
45.427,45.616,50.429,46.853,47.920,46.324,51.147,47.048,0.000,35.087,41.910,42.163,42.587,43.300,42.998,42.722,41.395,42.257,41.814,40.942,41.347,41.839,41.698,39.649,42.553,33.595,41.742,40.307,31.573,42.417,42.904,41.771,41.620,41.106,42.569,40.872,42.318,41.501,40.714,43.617,42.453,40.868,41.150,39.935,43.118,41.761,42.675,40.607,40.977,39.754,41.606,40.816,40.796,41.140,32.637,41.007,41.419,40.397,41.099,40.818,40.397,40.158,40.716,40.519
47.384,48.097,46.183,46.636,47.072,46.861,51.352,47.672,38.618,0.000,42.683,41.316,42.727,42.969,42.476,42.556,43.533,41.319,42.550,42.119,42.066,42.023,42.116,42.640,40.446,33.946,42.474,41.626,33.155,42.280,45.666,42.037,43.602,41.242,42.815,41.151,39.844,41.479,41.525,41.800,41.539,44.230,41.321,41.451,41.202,41.207,39.850,41.838,42.532,41.046,41.433,44.213,41.474,42.442,33.148,41.166,41.171,43.089,40.893,45.289,40.944,40.395,40.696,41.794
46.067,46.319,37.315,37.277,46.243,45.941,36.540,36.956,45.197,46.900,0.000,42.651,42.176,42.044,44.196,34.735,42.273,42.526,43.691,42.868,41.815,33.321,41.517,43.228,41.687,41.918,42.335,33.532,42.391,49.198,42.328,41.906,41.166,40.837,42.727,41.115,44.551,41.029,41.698,41.696,39.386,40.981,43.158,41.150,41.274,42.330,39.135,41.411,43.953,41.242,33.259,40.843,41.510,32.691,47.446,41.033,41.168,44.064,42.824,33.379,40.267,41.749,39.877,38.250
38.644,48.078,44.996,44.710,46.257,44.041,46.738,47.566,47.827,46.573,47.423,0.000,42.626,43.163,41.824,43.313,43.160,42.235,41.755,41.303,43.167,42.242,43.428,42.173,32.844,42.368,41.874,46.178,42.280,42.030,33.293,34.825,41.884,33.219,41.435,42.196,41.554,41.988,42.064,33.335,34.143,41.359,41.084,34.127,39.629,41.931,33.192,41.323,35.447,41.346,41.548,40.568,39.469,41.826,41.821,33.179,40.529,40.941,33.905,42.873,33.150,40.703,32.637,40.930
