0.000,42.512,41.987,45.576,51.949,41.872,41.910,41.358,40.445,41.951,41.663,33.480,41.300,42.020,41.753,41.729,42.193,41.773,41.836,41.669,40.968,41.551,41.329,40.896,32.555,41.630,40.999,41.147,41.789,41.379,33.731,32.359,40.716,32.814,42.658,42.359,39.050,41.268,42.193,32.847,33.332,41.593,40.297,32.799,40.881,41.973,32.506,41.172,33.068,40.280,40.952,40.374,40.835,41.386,40.270,32.540,40.458,39.878,32.098,40.934,31.820,41.280,32.107,39.828
47.813,0.000,43.606,42.544,37.968,33.237,42.141,43.054,41.332,42.260,41.438,41.716,41.904,41.844,33.987,40.080,34.971,33.575,33.036,32.527,33.895,42.614,32.930,33.428,42.380,42.105,40.922,40.295,45.057,41.311,41.411,44.095,39.898,42.409,33.267,43.381,32.881,32.480,34.650,40.938,44.647,40.945,32.610,40.563,40.159,29.624,40.222,40.999,41.712,42.151,42.458,47.335,33.053,40.519,41.509,41.492,34.241,42.431,42.125,40.425,39.995,35.658,40.111,34.213
49.108,47.140,0.000,35.114,46.566,42.150,34.181,34.176,45.521,42.453,33.549,40.537,42.945,40.513,44.005,33.952,40.930,42.192,42.003,42.861,41.371,32.790,45.187,42.873,42.263,40.906,40.097,32.799,46.653,41.257,41.599,40.306,42.572,41.645,42.209,38.937,44.382,39.342,41.834,41.877,40.970,42.227,40.797,40.823,40.284,44.481,39.255,42.091,42.614,39.994,34.093,39.829,40.570,33.081,41.018,38.295,43.963,40.185,42.518,33.982,44.310,41.201,45.527,41.729
52.364,47.634,39.661,0.000,46.785,43.908,33.863,34.148,43.323,43.264,33.468,40.566,42.958,43.397,42.008,32.155,42.901,42.018,40.018,42.117,41.886,33.113,41.786,42.565,42.052,42.631,40.050,33.003,41.512,41.249,42.939,41.973,41.738,42.705,41.398,42.568,41.103,42.159,41.786,41.750,46.210,41.536,41.996,40.985,38.937,37.670,41.707,42.187,42.243,41.967,33.544,40.475,40.763,32.397,41.156,38.878,43.426,39.034,40.515,34.984,41.981,40.571,40.355,42.518
46.785,39.166,47.610,50.648,0.000,35.702,43.043,40.777,42.214,43.168,42.139,42.169,42.009,42.751,34.334,42.100,38.843,33.800,33.338,32.695,48.177,42.668,32.910,32.936,41.326,42.522,41.022,40.674,41.774,41.988,44.738,41.480,42.416,40.774,32.961,41.806,34.485,32.989,32.697,41.005,41.117,40.926,32.274,40.953,39.272,46.173,40.887,40.608,41.775,42.090,41.005,41.254,34.969,40.546,39.990,42.162,33.603,42.890,40.589,40.813,42.585,32.521,40.641,33.658
47.804,36.596,46.032,51.915,38.955,0.000,42.892,43.117,41.973,42.913,41.786,40.008,42.651,41.608,33.837,41.555,32.884,34.885,34.219,33.234,34.989,40.613,32.698,33.452,41.270,42.616,41.225,41.406,39.648,41.428,42.079,43.697,41.682,41.368,32.609,41.557,32.047,35.395,32.762,41.527,42.706,41.612,30.657,40.724,41.964,32.724,41.052,40.755,40.794,38.395,40.986,38.808,32.819,42.732,40.796,40.907,33.151,44.045,40.139,42.354,40.735,36.859,41.266,31.866
46.929,47.064,39.564,41.280,46.471,47.513,0.000,35.502,42.381,42.487,33.091,42.632,42.112,43.036,42.854,33.979,42.220,42.081,41.965,43.130,39.667,32.899,43.401,40.473,42.089,40.103,42.460,33.493,42.160,41.520,40.116,42.680,41.553,41.035,41.742,42.836,40.987,39.473,43.434,41.420,41.590,41.760,39.503,40.808,41.160,40.808,40.838,41.804,38.827,40.973,32.763,40.737,42.421,32.121,43.395,41.128,44.723,41.323,41.168,32.355,41.076,40.718,42.247,41.185
47.182,46.441,38.203,42.412,45.111,46.592,38.601,0.000,43.350,42.489,33.634,42.683,41.549,41.514,41.800,34.221,41.847,42.099,42.221,42.209,42.363,33.738,41.806,43.483,41.677,42.421,43.233,33.727,42.213,41.800,41.784,41.453,43.097,42.358,43.239,41.467,41.436,43.482,40.973,42.638,41.372,42.132,41.263,41.252,42.160,41.198,41.056,42.413,41.734,40.801,32.974,40.759,41.795,30.757,41.187,42.989,44.316,40.942,41.104,32.988,40.574,40.742,40.672,42.928
45.996,46.542,50.759,52.172,47.899,45.744,46.766,46.710,0.000,34.353,41.057,42.239,42.304,42.395,42.342,42.564,41.352,42.052,42.112,41.442,41.910,42.579,41.647,39.462,44.004,33.954,41.721,39.989,31.883,42.405,41.734,43.615,42.470,41.407,42.523,41.575,42.404,41.682,41.352,42.270,43.812,41.000,40.885,39.649,42.054,40.730,42.125,39.692,41.257,38.981,41.354,41.529,40.601,41.071,32.580,40.698,45.837,41.573,42.927,39.069,40.796,40.480,40.644,40.687
47.585,47.030,46.616,50.624,46.433,46.820,47.677,46.875,39.272,0.000,42.672,41.244,42.477,42.869,42.604,42.561,44.688,40.988,42.502,43.816,43.104,41.897,41.386,42.955,40.425,34.023,41.929,41.531,32.949,41.519,45.528,44.718,42.927,43.544,42.226,41.930,40.047,41.496,41.774,42.633,41.933,44.248,41.875,41.517,40.598,41.408,39.719,41.956,42.951,41.465,42.320,42.712,42.727,41.048,33.775,41.123,43.701,42.392,41.095,41.404,41.033,40.913,41.105,43.097
