,experiment,cloud,env,env_type,nodes,application,metric,value,gpu_count,setup
90,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,time_seconds,33.202,2,kubernetes
91,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_0_accuracy,0.6845,2,kubernetes
92,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_0_loss,0.8139,2,kubernetes
93,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_1_accuracy,0.721,2,kubernetes
94,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_1_loss,0.7019,2,kubernetes
95,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_2_accuracy,0.7938,2,kubernetes
96,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_2_loss,0.5695,2,kubernetes
97,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_3_accuracy,0.8105,2,kubernetes
98,google/gke/gpu,google,gke,gpu,2,usernetes-vs-kubernetes,epoch_3_loss,0.5236,2,kubernetes
99,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,46.373,32,kubernetes
100,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6861,32,kubernetes
101,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8115,32,kubernetes
102,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7196,32,kubernetes
103,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.7043,32,kubernetes
104,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7939,32,kubernetes
105,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5689,32,kubernetes
106,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,32,kubernetes
107,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5218,32,kubernetes
108,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,45.525,32,kubernetes
109,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6848,32,kubernetes
110,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8125,32,kubernetes
111,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7203,32,kubernetes
112,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.7029,32,kubernetes
113,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7942,32,kubernetes
114,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5688,32,kubernetes
115,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,32,kubernetes
116,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5222,32,kubernetes
117,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,45.093,32,kubernetes
118,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6848,32,kubernetes
119,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8129,32,kubernetes
120,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7211,32,kubernetes
121,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.701,32,kubernetes
122,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7938,32,kubernetes
123,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.569,32,kubernetes
124,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8108,32,kubernetes
125,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5219,32,kubernetes
126,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,46.644,32,kubernetes
127,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6843,32,kubernetes
128,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.813,32,kubernetes
129,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7202,32,kubernetes
130,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.7024,32,kubernetes
131,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7935,32,kubernetes
132,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5695,32,kubernetes
133,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,32,kubernetes
134,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5221,32,kubernetes
135,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,77.844,32,kubernetes
136,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6846,32,kubernetes
137,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8126,32,kubernetes
138,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7197,32,kubernetes
139,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.7039,32,kubernetes
140,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7939,32,kubernetes
141,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5695,32,kubernetes
142,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8103,32,kubernetes
143,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5224,32,kubernetes
144,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,time_seconds,46.782,32,kubernetes
145,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_accuracy,0.6852,32,kubernetes
146,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_0_loss,0.8121,32,kubernetes
147,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_accuracy,0.7193,32,kubernetes
148,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_1_loss,0.7038,32,kubernetes
149,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_accuracy,0.7945,32,kubernetes
150,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_2_loss,0.5696,32,kubernetes
151,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_accuracy,0.8112,32,kubernetes
152,google/gke/gpu,google,gke,gpu,32,usernetes-vs-kubernetes,epoch_3_loss,0.5219,32,kubernetes
153,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,67.15,4,kubernetes
154,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6844,4,kubernetes
155,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8127,4,kubernetes
156,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7199,4,kubernetes
157,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7032,4,kubernetes
158,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7952,4,kubernetes
159,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5693,4,kubernetes
160,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8109,4,kubernetes
161,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5218,4,kubernetes
162,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,35.701,4,kubernetes
163,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6839,4,kubernetes
164,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.814,4,kubernetes
165,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7203,4,kubernetes
166,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7026,4,kubernetes
167,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7945,4,kubernetes
168,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5693,4,kubernetes
169,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8108,4,kubernetes
170,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5222,4,kubernetes
171,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,33.909,4,kubernetes
172,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6853,4,kubernetes
173,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8126,4,kubernetes
174,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7192,4,kubernetes
175,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7032,4,kubernetes
176,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7942,4,kubernetes
177,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5692,4,kubernetes
178,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8109,4,kubernetes
179,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5221,4,kubernetes
180,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,35.575,4,kubernetes
181,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6858,4,kubernetes
182,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8108,4,kubernetes
183,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7225,4,kubernetes
184,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7006,4,kubernetes
185,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7935,4,kubernetes
186,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5694,4,kubernetes
187,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8102,4,kubernetes
188,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5227,4,kubernetes
189,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,34.382,4,kubernetes
190,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6849,4,kubernetes
191,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8134,4,kubernetes
192,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.7211,4,kubernetes
193,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7022,4,kubernetes
194,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7946,4,kubernetes
195,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5694,4,kubernetes
196,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8103,4,kubernetes
197,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5219,4,kubernetes
198,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,time_seconds,35.77,4,kubernetes
199,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_accuracy,0.6841,4,kubernetes
200,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_0_loss,0.8136,4,kubernetes
201,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_accuracy,0.721,4,kubernetes
202,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_1_loss,0.7024,4,kubernetes
203,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_accuracy,0.7946,4,kubernetes
204,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_2_loss,0.5693,4,kubernetes
205,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_accuracy,0.8104,4,kubernetes
206,google/gke/gpu,google,gke,gpu,4,usernetes-vs-kubernetes,epoch_3_loss,0.5222,4,kubernetes
207,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,37.412,8,kubernetes
208,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6848,8,kubernetes
209,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8127,8,kubernetes
210,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7203,8,kubernetes
211,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7029,8,kubernetes
212,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7935,8,kubernetes
213,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5694,8,kubernetes
214,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8107,8,kubernetes
215,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5217,8,kubernetes
216,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,69.521,8,kubernetes
217,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6851,8,kubernetes
218,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8128,8,kubernetes
219,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7222,8,kubernetes
220,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7013,8,kubernetes
221,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.794,8,kubernetes
222,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5697,8,kubernetes
223,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8109,8,kubernetes
224,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5222,8,kubernetes
225,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,38.216,8,kubernetes
226,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.684,8,kubernetes
227,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8138,8,kubernetes
228,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7204,8,kubernetes
229,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_loss,0.7036,8,kubernetes
230,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_accuracy,0.7938,8,kubernetes
231,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_2_loss,0.5689,8,kubernetes
232,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_accuracy,0.8111,8,kubernetes
233,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_3_loss,0.5222,8,kubernetes
234,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,time_seconds,38.447,8,kubernetes
235,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_accuracy,0.6845,8,kubernetes
236,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_0_loss,0.8121,8,kubernetes
237,google/gke/gpu,google,gke,gpu,8,usernetes-vs-kubernetes,epoch_1_accuracy,0.7204,8,kubernetes
